2018-12-24 18:43:06 , CUSIP: 9128285Q9 , Bid: 100.896 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.908 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 99.4023 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.418 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.4727 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.4883 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 98.9961 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.0039 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 100.746 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.762 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 99.3906 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.4062 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 99.5859 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.5938 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 99.0781 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.0859 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.9375 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.9531 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 100.459 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.471 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 100.414 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.43 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 100.984 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.992 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 99.1289 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.1367 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 99.9902 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.002 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.2578 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.2656 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 99.623 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.6348 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.3184 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.3301 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 100.783 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.795 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 100.641 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.648 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 100.369 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.381 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.1055 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.1211 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 99.0957 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.1074 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.4902 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.502 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 99.4102 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.418 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 100.096 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.107 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 100.627 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.639 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.416 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.4277 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 99.8047 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.8125 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.8828 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.8984 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 99.4824 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.4941 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 99.3281 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.3438 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 100.043 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.059 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 100.176 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.184 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 100.072 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.084 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.3164 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.3242 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 100.686 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.697 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 100.566 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.574 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 99.957 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.9727 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.4297 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.4453 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 100.746 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.754 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.6562 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.6719 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 99.1191 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.1309 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 99.0059 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.0176 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 100.883 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.891 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 100.77 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.785 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 100.438 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.453 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.4863 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.498 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 99.5723 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.584 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 99.1328 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.1406 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 100.254 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.27 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.748 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.7598 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 99.2383 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.2461 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 100.625 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.633 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 99.1738 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.1855 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 99.248 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.2598 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 99.0391 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.0469 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 100.352 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.367 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 100.764 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.775 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 100.898 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.914 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 99.6641 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.6797 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 100.502 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.514 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 100.143 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.154 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 98.9941 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.0059 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 100.535 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.551 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 100.379 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.395 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 99.1562 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.1641 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 100.342 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.354 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 99.8691 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.8809 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 100.789 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.805 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 99.0195 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.0273 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 100.418 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.434 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 100.715 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.723 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 100.668 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.676 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 100.037 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.049 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.9238 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.9355 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 100.131 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.143 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.4434 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.4551 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 100.676 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.691 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 99.8965 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.9082 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 100.645 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.652 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 100.965 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.973 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 99.3438 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.3516 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.3203 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.3281 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 100.42 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.432 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 100.656 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.672 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 100.975 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.986 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 100.359 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.367 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 99.707 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.7227 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.1719 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.1797 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 100.629 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.637 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 100.625 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.641 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 99.0664 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.082 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.6484 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.6641 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 100.777 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.793 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 100.27 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.285 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 99.1016 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.1094 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 99.0938 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.1094 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 99.2188 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.2344 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.1855 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.1973 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 100.141 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.156 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.3242 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.3398 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 99.0938 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.1094 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 99.498 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.5098 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 100.629 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.645 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.5957 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.6074 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 100.094 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.109 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.6465 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.6582 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 100.697 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.709 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 99.1914 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.207 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 100.178 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.189 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 99.9805 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 99.9883 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 100.111 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.123 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 100.311 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 100.322 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 100.938 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.945 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , Bid: 100.074 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.09 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , Bid: 100.07 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.078 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , Bid: 100.59 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.598 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , Bid: 100.871 , BidVisibleQuantity: 1000000 , BidHiddenQuantity: 2000000 , Ask: 100.879 , AskVisibleQuantity: 1000000 , AskHiddenQuantity: 2000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , Bid: 99.0957 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.1074 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , Bid: 99.6055 , BidVisibleQuantity: 2000000 , BidHiddenQuantity: 4000000 , Ask: 99.6211 , AskVisibleQuantity: 2000000 , AskHiddenQuantity: 4000000
