2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: -1000000 , TRSY0: 0 , TRSY1: -1000000 , TRSY2: 0
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 743000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -737000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 732000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -736000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 753000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -724000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 745000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -739000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 734000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -738000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 755000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -726000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 747000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -741000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 736000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -740000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 757000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -728000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 749000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -743000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 738000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -742000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 759000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -730000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 751000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -745000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 740000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -744000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 761000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -732000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 753000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -747000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 742000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -746000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 763000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -734000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 755000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -749000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 744000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -748000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 765000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -736000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 757000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -751000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 746000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -750000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 767000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -738000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 759000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -753000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 748000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -752000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 769000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -740000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 761000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -755000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 750000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -754000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 771000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -742000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 763000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -757000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 752000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -756000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 773000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -744000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 765000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -759000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 754000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -758000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 775000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -746000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 767000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -761000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 756000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -760000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 777000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -748000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 769000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -763000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 758000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -762000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 779000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -750000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 771000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -765000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 760000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -764000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 781000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -752000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 773000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -767000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 762000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -766000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 783000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -754000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 775000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -769000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 764000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -768000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 785000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -756000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 777000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -771000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 766000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -770000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 787000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -758000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 779000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -773000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 768000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -772000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 789000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -760000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 781000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -775000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 770000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -774000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 791000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -762000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 783000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -777000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 772000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -776000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 793000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -764000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 785000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -779000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 774000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -778000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 795000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -766000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 787000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -781000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 776000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -780000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 797000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -768000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 789000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -783000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 778000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -782000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 799000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -770000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 791000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -785000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 780000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -784000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 801000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -772000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 793000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -787000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 782000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -786000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 803000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -774000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 795000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -789000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 784000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -788000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 805000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -776000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 797000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -791000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 786000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -790000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 807000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -778000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 799000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -793000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 788000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -792000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 809000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -780000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 801000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -795000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 790000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -794000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 811000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:37 , CUSIP: 912810SE9 , AggregatePosition: -782000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:37 , CUSIP: 9128285Q9 , AggregatePosition: 803000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285R7 , AggregatePosition: -797000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:37 , CUSIP: 9128285P1 , AggregatePosition: 792000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:37 , CUSIP: 9128285N6 , AggregatePosition: -796000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:37 , CUSIP: 9128285M8 , AggregatePosition: 813000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
